id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,issue_d,loan_status,purpose,addr_state,fico_range_low,fico_range_high,total_pymnt,total_rec_prncp,total_rec_int,last_pymnt_d
9057168,23000.0, 60 months,15.61,554.57,C,C3,1 year,MORTGAGE,72000.0,2013-12-01,Fully Paid,credit_card,AL,700.0,704.0,29148.8799981551,23000.0,6148.88,2015-11-01
110755234,20725.0, 60 months,11.99,460.92,B,B5,3 years,MORTGAGE,52000.0,2017-06-01,Fully Paid,credit_card,PA,745.0,749.0,23951.115478252203,20725.0,3226.12,2018-11-01
8924761,12000.0, 60 months,15.61,289.34,C,C3,10+ years,MORTGAGE,51900.0,2013-11-01,Fully Paid,credit_card,NH,680.0,684.0,14309.8999997691,12000.0,2309.9,2015-03-01
108907433,14000.0, 36 months,13.59,475.71,C,C2,3 years,MORTGAGE,110000.0,2017-05-01,Charged Off,debt_consolidation,TX,660.0,664.0,7249.07,5153.7,2071.58,2019-01-01
4767114,20000.0, 36 months,18.75,730.6,D,D3,9 years,RENT,51000.0,2013-05-01,Fully Paid,debt_consolidation,GA,660.0,664.0,23952.8565755932,20000.0,3952.86,2014-08-01
2524590,5000.0, 36 months,21.0,188.38,E,E2,< 1 year,MORTGAGE,75500.0,2012-12-01,Fully Paid,other,AL,660.0,664.0,5792.6128848462,5000.0,792.61,2013-10-01
116543413,20000.0, 36 months,7.97,626.46,A,A5,< 1 year,RENT,45000.0,2017-08-01,Fully Paid,credit_card,WA,695.0,699.0,20657.169642375706,20000.0,657.17,2018-02-01
76739058,8400.0, 36 months,16.29,296.53,D,D1,Unknown,RENT,38000.0,2016-04-01,Charged Off,debt_consolidation,OH,675.0,679.0,4341.32,2575.69,1264.0,2017-06-01
71015799,24000.0, 60 months,17.27,599.96,D,D2,10+ years,MORTGAGE,103000.0,2016-02-01,Fully Paid,debt_consolidation,MO,700.0,704.0,26865.28,24000.0,2865.28,2016-10-01
85528757,15000.0, 60 months,23.99,431.44,E,E2,6 years,RENT,53192.0,2016-08-01,Fully Paid,major_purchase,NY,775.0,779.0,17351.1912571696,15000.0,2351.19,2017-08-01
61528760,6500.0, 36 months,10.99,212.78,B,B4,3 years,MORTGAGE,32000.0,2015-10-01,Fully Paid,credit_card,KY,670.0,674.0,7392.484835265401,6500.0,892.48,2017-05-01
118691867,16000.0, 60 months,15.05,381.06,C,C4,1 year,OWN,70000.0,2017-09-01,Charged Off,credit_card,CA,685.0,689.0,4559.34,2320.46,2238.88,2018-09-01
39108498,35000.0, 60 months,19.99,927.1,E,E3,10+ years,RENT,168000.0,2015-01-01,Charged Off,debt_consolidation,HI,695.0,699.0,31705.82,14367.86,15865.24,2018-03-01
50343561,15000.0, 36 months,10.99,491.01,B,B4,< 1 year,RENT,40000.0,2015-05-01,Fully Paid,credit_card,CA,735.0,739.0,16975.212583040902,15000.0,1975.21,2016-12-01
21080361,12000.0, 36 months,10.15,388.06,B,B2,8 years,MORTGAGE,47149.0,2014-07-01,Fully Paid,debt_consolidation,FL,710.0,714.0,12101.5,12000.0,101.5,2014-09-01
102297577,6025.0, 36 months,14.99,208.83,C,C4,5 years,RENT,30000.0,2017-03-01,Fully Paid,debt_consolidation,MA,665.0,669.0,7278.5915431748,6025.0,1253.59,2019-02-01
133480386,30000.0, 60 months,9.58,631.23,B,B1,10+ years,MORTGAGE,86000.0,2018-05-01,Fully Paid,major_purchase,CO,720.0,724.0,30900.1617714077,30000.0,900.16,2018-08-01
56097239,6000.0, 36 months,7.89,187.72,A,A5,< 1 year,RENT,113000.0,2015-07-01,Fully Paid,debt_consolidation,IL,700.0,704.0,6642.066587105,6000.0,642.07,2017-05-01
95096173,2700.0, 36 months,8.24,84.91,B,B1,6 years,RENT,39405.48,2016-12-01,Fully Paid,credit_card,TN,700.0,704.0,2733.5758333988,2700.0,33.58,2017-01-01
61428824,35000.0, 60 months,20.99,946.68,E,E5,2 years,MORTGAGE,230000.0,2015-10-01,Fully Paid,debt_consolidation,CA,690.0,694.0,45692.9703445879,35000.0,10692.97,2017-05-01
61443062,4800.0, 36 months,14.65,165.58,C,C5,7 years,RENT,64700.0,2015-10-01,Charged Off,credit_card,AZ,665.0,669.0,1708.04,893.32,427.41,2016-06-01
66614444,8000.0, 36 months,16.99,285.19,D,D3,5 years,RENT,35000.0,2015-12-01,Charged Off,debt_consolidation,NJ,690.0,694.0,3501.21,1830.28,1021.29,2016-10-01
6329701,12000.0, 36 months,19.52,443.04,D,D4,10+ years,RENT,72000.0,2013-07-01,Fully Paid,other,TX,695.0,699.0,12574.398160595902,12000.0,574.4,2013-10-01
73844860,8000.0, 36 months,17.27,286.3,D,D2,Unknown,MORTGAGE,68000.0,2016-04-01,Fully Paid,debt_consolidation,NY,710.0,714.0,10334.5129740618,8000.0,2319.51,2019-02-01
71914521,16000.0, 60 months,12.99,363.97,C,C2,7 years,RENT,70000.0,2016-02-01,Charged Off,debt_consolidation,CO,725.0,729.0,10603.71,5754.61,4304.9,2018-10-01
138160302,8000.0, 36 months,24.37,315.42,E,E2,10+ years,MORTGAGE,85000.0,2018-08-01,Fully Paid,debt_consolidation,OR,660.0,664.0,8715.5782172179,8000.0,715.58,2019-01-01
14478765,15000.0, 60 months,16.99,372.71,D,D3,9 years,RENT,65000.0,2014-07-01,Fully Paid,debt_consolidation,NV,675.0,679.0,16871.41,15000.0,1871.41,2015-04-01
75252908,10000.0, 36 months,5.32,301.15,A,A1,10+ years,MORTGAGE,38000.0,2016-03-01,Fully Paid,credit_card,MN,690.0,694.0,10825.4864166973,10000.0,825.49,2019-02-01
54385190,24000.0, 36 months,7.89,750.86,A,A5,< 1 year,MORTGAGE,90000.0,2015-07-01,Fully Paid,debt_consolidation,VA,725.0,729.0,26222.9697945748,24000.0,2222.97,2017-01-01
105111658,20000.0, 36 months,24.74,792.45,E,E3,10+ years,RENT,64000.0,2017-04-01,Fully Paid,debt_consolidation,NY,680.0,684.0,24339.186583978106,20000.0,4339.19,2018-03-01
58724179,20000.0, 36 months,6.89,616.54,A,A3,7 years,MORTGAGE,74000.0,2015-08-01,Fully Paid,debt_consolidation,TX,685.0,689.0,21384.9100000672,20000.0,1384.91,2016-11-01
20227933,7000.0, 36 months,12.49,234.15,B,B5,2 years,MORTGAGE,40000.0,2014-07-01,Fully Paid,debt_consolidation,FL,660.0,664.0,7603.32,7000.0,603.32,2015-04-01
96849483,15000.0, 60 months,13.99,348.95,C,C3,10+ years,MORTGAGE,50000.0,2017-02-01,Fully Paid,debt_consolidation,IN,685.0,689.0,17617.5785607482,15000.0,2617.58,2018-06-01
51996919,7500.0, 36 months,16.55,265.72,D,D2,Unknown,RENT,15000.0,2015-07-01,Charged Off,debt_consolidation,MN,675.0,679.0,4248.16,2484.66,1221.63,2016-09-01
127094458,16800.0, 36 months,11.99,557.93,B,B5,10+ years,OWN,57000.0,2018-01-01,Fully Paid,debt_consolidation,CO,660.0,664.0,18723.9931960848,16800.0,1923.99,2019-02-01
109939191,4000.0, 36 months,9.44,128.02,B,B1,7 years,RENT,80000.0,2017-05-01,Fully Paid,debt_consolidation,MN,670.0,674.0,4243.3828057643,4000.0,243.38,2018-01-01
1377405,16000.0, 36 months,13.11,539.96,B,B4,10+ years,OWN,98500.0,2012-07-01,Fully Paid,debt_consolidation,NY,695.0,699.0,19456.78818820245,16000.0,3441.79,2015-08-01
90178495,8400.0, 36 months,5.32,252.97,A,A1,4 years,RENT,38000.0,2016-09-01,Fully Paid,home_improvement,NJ,820.0,824.0,8996.883737322,8400.0,596.88,2019-01-01
54157630,20000.0, 36 months,12.29,667.06,C,C1,4 years,OWN,65000.0,2015-07-01,Fully Paid,debt_consolidation,TN,680.0,684.0,24017.7965977408,20000.0,4017.8,2018-08-01
1594470,7200.0, 36 months,7.9,225.29,A,A4,4 years,RENT,58900.0,2012-10-01,Fully Paid,other,NJ,705.0,709.0,8110.43306477,7200.0,910.43,2015-10-01
72602719,35000.0, 60 months,15.31,838.36,C,C5,4 years,RENT,92000.0,2016-02-01,Fully Paid,debt_consolidation,DC,715.0,719.0,38392.25,35000.0,3392.25,2016-11-01
60566654,20000.0, 36 months,5.32,602.3,A,A1,3 years,MORTGAGE,106000.0,2015-10-01,Fully Paid,credit_card,PA,720.0,724.0,21672.1363152851,20000.0,1672.14,2018-07-01
93809716,35000.0, 60 months,11.39,767.81,B,B3,10+ years,MORTGAGE,85000.0,2016-11-01,Fully Paid,debt_consolidation,OH,750.0,754.0,36147.396183230696,35000.0,1147.4,2017-03-01
107623314,24000.0, 60 months,26.24,721.99,E,E5,1 year,MORTGAGE,50000.0,2017-05-01,Fully Paid,debt_consolidation,MS,660.0,664.0,27521.7477228158,24000.0,3485.65,2017-12-01
68496036,10500.0, 36 months,15.77,367.96,D,D1,3 years,RENT,70100.0,2015-12-01,Fully Paid,credit_card,KS,660.0,664.0,13048.516847021,10500.0,2548.52,2018-05-01
119302429,4000.0, 36 months,20.0,148.66,D,D4,5 years,RENT,57000.0,2017-10-01,Fully Paid,debt_consolidation,NY,715.0,719.0,4619.4318666846,4000.0,619.43,2018-08-01
12626020,4500.0, 36 months,12.99,151.61,B,B5,Unknown,MORTGAGE,46373.0,2014-03-01,Fully Paid,debt_consolidation,GA,675.0,679.0,5353.5800010947,4500.0,853.58,2016-03-01
60774488,26200.0, 60 months,20.99,708.66,E,E5,10+ years,MORTGAGE,57000.0,2015-10-01,Fully Paid,debt_consolidation,MN,700.0,704.0,27753.54,26200.0,1553.54,2016-01-01
7376231,9450.0, 36 months,19.2,347.36,D,D3,< 1 year,RENT,30000.0,2013-10-01,Fully Paid,moving,FL,720.0,724.0,10568.8512715288,9450.0,1118.85,2014-06-01
131139262,4000.0, 36 months,7.96,125.28,A,A5,10+ years,MORTGAGE,83000.0,2018-04-01,Fully Paid,home_improvement,CT,725.0,729.0,4021.9755887656,4000.0,21.98,2018-06-01
89027999,3000.0, 36 months,13.99,102.52,C,C3,10+ years,OWN,45000.0,2016-09-01,Fully Paid,debt_consolidation,PA,675.0,679.0,3626.6618287466,3000.0,626.66,2018-11-01
65702227,22500.0, 36 months,7.89,703.93,A,A5,< 1 year,RENT,120000.0,2015-12-01,Fully Paid,debt_consolidation,IL,700.0,704.0,25321.639184237003,22500.0,2821.64,2018-12-01
51566421,3600.0, 36 months,9.99,116.15,B,B3,10+ years,RENT,35000.0,2015-06-01,Fully Paid,debt_consolidation,MD,675.0,679.0,3729.79,3600.0,129.79,2015-10-01
136749217,2000.0, 36 months,15.02,69.36,C,C3,4 years,MORTGAGE,60000.0,2018-07-01,Fully Paid,other,MD,710.0,714.0,2040.6451326394,2000.0,40.65,2018-09-01
63535886,2850.0, 36 months,12.29,95.06,C,C1,10+ years,MORTGAGE,53500.0,2015-11-01,Fully Paid,credit_card,CA,670.0,674.0,3420.0378250107,2850.0,570.04,2018-11-01
28563682,16000.0, 60 months,10.15,341.14,B,B2,Unknown,OWN,50000.0,2014-10-01,Fully Paid,credit_card,CA,700.0,704.0,19350.9173940908,16000.0,3350.92,2017-06-01
5706656,20000.0, 36 months,17.77,720.75,D,D1,10+ years,MORTGAGE,50000.0,2013-06-01,Charged Off,debt_consolidation,NC,670.0,674.0,18138.77,11532.05,5042.16,2015-05-01
129801203,40000.0, 60 months,13.58,922.05,C,C2,10+ years,MORTGAGE,135000.0,2018-03-01,Fully Paid,home_improvement,AR,720.0,724.0,42949.2995237478,40000.0,2949.3,2018-10-01
87354900,13800.0, 36 months,8.99,438.78,B,B1,9 years,MORTGAGE,66000.0,2016-08-01,Fully Paid,debt_consolidation,TX,765.0,769.0,14635.9282594645,13800.0,835.93,2017-06-01
110675404,23800.0, 60 months,19.03,617.78,D,D3,2 years,RENT,110000.0,2017-06-01,Charged Off,debt_consolidation,FL,665.0,669.0,4480.41,484.51,725.89,2017-08-01
94335150,6400.0, 36 months,7.49,199.06,A,A4,10+ years,MORTGAGE,88000.0,2016-12-01,Fully Paid,debt_consolidation,RI,710.0,714.0,6901.5775328075,6400.0,501.58,2018-03-01
92562722,14400.0, 60 months,17.99,365.59,D,D2,3 years,MORTGAGE,70000.0,2016-11-01,Fully Paid,debt_consolidation,PA,710.0,714.0,18487.030742259,14400.0,4087.03,2018-08-01
34873405,10500.0, 36 months,11.99,348.71,B,B5,1 year,RENT,32000.0,2014-11-01,Fully Paid,debt_consolidation,MO,670.0,674.0,12541.9632095518,10500.0,2041.96,2017-11-01
92083848,24000.0, 36 months,5.32,722.76,A,A1,7 years,MORTGAGE,255000.0,2016-11-01,Fully Paid,credit_card,NY,700.0,704.0,24763.883341110497,24000.0,763.88,2017-12-01
1471411,10200.0, 36 months,16.29,360.07,C,C4,8 years,MORTGAGE,68000.0,2012-10-01,Charged Off,credit_card,PA,670.0,674.0,5491.630000000001,2353.89,1242.91,2013-08-01
77575124,10000.0, 36 months,16.29,353.01,D,D1,10+ years,MORTGAGE,44800.0,2016-05-01,Fully Paid,small_business,FL,725.0,729.0,10649.17,10000.0,631.52,2016-11-01
59111079,4400.0, 36 months,12.29,146.76,C,C1,2 years,RENT,30000.0,2015-09-01,Fully Paid,debt_consolidation,FL,660.0,664.0,4446.47,4400.0,46.47,2015-10-01
6615987,12000.0, 36 months,19.52,443.04,D,D4,3 years,RENT,113000.0,2013-08-01,Fully Paid,debt_consolidation,UT,660.0,664.0,13444.9690456797,12000.0,1444.97,2014-04-01
8655143,15600.0, 36 months,13.67,530.68,B,B5,10+ years,MORTGAGE,104000.0,2013-11-01,Fully Paid,debt_consolidation,FL,680.0,684.0,18013.1199980733,15600.0,2413.12,2015-03-01
120187680,4800.0, 36 months,20.0,178.39,D,D4,< 1 year,RENT,45000.0,2017-10-01,Fully Paid,debt_consolidation,FL,730.0,734.0,5680.1912739709,4800.0,865.19,2018-09-01
66401733,14400.0, 60 months,17.57,362.31,D,D4,4 years,MORTGAGE,72500.0,2015-12-01,Charged Off,debt_consolidation,IL,665.0,669.0,6774.81,2520.35,2939.64,2017-03-01
142838223,30000.0, 36 months,16.14,1056.79,C,C4,< 1 year,MORTGAGE,155000.0,2018-11-01,Fully Paid,debt_consolidation,MO,660.0,664.0,30565.1532634986,30000.0,565.15,2019-02-01
88693612,40000.0, 36 months,14.49,1376.65,C,C4,10+ years,MORTGAGE,150000.0,2016-09-01,Fully Paid,debt_consolidation,AZ,720.0,724.0,48062.934870139405,40000.0,8062.93,2018-07-01
91061674,10000.0, 36 months,5.32,301.15,A,A1,10+ years,RENT,120000.0,2016-10-01,Fully Paid,credit_card,NY,790.0,794.0,10476.028790732,10000.0,476.03,2017-10-01
55990870,35000.0, 60 months,16.99,869.66,D,D3,< 1 year,RENT,115000.0,2015-08-01,Fully Paid,debt_consolidation,WI,685.0,689.0,41008.0000029556,35000.0,6008.0,2016-08-01
64098431,30000.0, 36 months,12.59,1004.91,C,C2,10+ years,MORTGAGE,75000.0,2015-11-01,Fully Paid,debt_consolidation,OH,700.0,704.0,35881.3290555568,30000.0,5881.33,2018-03-01
96731860,15000.0, 36 months,10.49,487.47,B,B2,6 years,RENT,65000.0,2017-02-01,Charged Off,debt_consolidation,TX,685.0,689.0,9781.92,7750.99,2006.56,2019-03-01
18565354,7000.0, 36 months,7.69,218.36,A,A4,2 years,MORTGAGE,55000.0,2014-06-01,Fully Paid,credit_card,CO,720.0,724.0,7662.6597543752,7000.0,662.66,2016-05-01
2366010,28000.0, 60 months,17.77,707.52,D,D1,6 years,MORTGAGE,110000.0,2012-12-01,Charged Off,debt_consolidation,MN,675.0,679.0,4245.12,1822.57,2419.97,2013-06-01
138325954,10000.0, 36 months,30.17,425.45,F,F3,< 1 year,MORTGAGE,97000.0,2018-08-01,Fully Paid,credit_card,ID,700.0,704.0,11267.811300521002,10000.0,1267.81,2019-01-01
107360345,20000.0, 36 months,7.99,626.64,A,A5,10+ years,MORTGAGE,78000.0,2017-05-01,Fully Paid,credit_card,IL,710.0,714.0,21955.5212243397,20000.0,1955.52,2018-11-01
111540190,4500.0, 36 months,13.59,152.91,C,C2,6 years,MORTGAGE,82500.0,2017-06-01,Fully Paid,debt_consolidation,FL,705.0,709.0,4787.715333785301,4500.0,287.72,2017-12-01
9806870,18000.0, 36 months,9.67,578.03,B,B1,10+ years,MORTGAGE,100000.0,2013-12-01,Fully Paid,credit_card,WA,725.0,729.0,20720.360000272,18000.0,2720.36,2016-06-01
65039219,10000.0, 36 months,13.18,337.81,C,C3,8 years,MORTGAGE,71000.0,2015-11-01,Fully Paid,home_improvement,MD,705.0,709.0,11922.9512614276,10000.0,1922.95,2017-12-01
48695391,11950.0, 60 months,23.99,343.71,F,F2,5 years,MORTGAGE,100000.0,2015-05-01,Charged Off,other,CA,660.0,664.0,12315.86,3022.94,4866.46,2017-04-01
97850674,8000.0, 36 months,17.99,289.18,D,D2,Unknown,MORTGAGE,40000.0,2017-02-01,Fully Paid,other,WA,710.0,714.0,10099.2883241248,8000.0,2099.29,2019-02-01
65662370,24000.0, 60 months,14.33,562.56,C,C5,10+ years,MORTGAGE,70000.0,2015-11-01,Charged Off,debt_consolidation,GA,685.0,689.0,5160.15,1335.46,2480.67,2016-09-01
31988520,16800.0, 60 months,10.99,365.19,B,B3,10+ years,MORTGAGE,115000.0,2014-10-01,Fully Paid,other,NY,715.0,719.0,18988.54,16800.0,2188.54,2016-02-01
1588449,5500.0, 36 months,10.16,177.89,B,B1,9 years,MORTGAGE,38838.0,2012-10-01,Charged Off,debt_consolidation,CA,705.0,709.0,3735.69,2987.29,726.8,2014-07-01
40490352,6500.0, 36 months,9.49,208.19,B,B2,10+ years,MORTGAGE,50000.0,2015-02-01,Fully Paid,major_purchase,CO,735.0,739.0,7086.737993561899,6500.0,586.74,2016-06-01
58040557,12000.0, 36 months,12.29,400.24,C,C1,2 years,RENT,89000.0,2015-08-01,Fully Paid,debt_consolidation,TX,665.0,669.0,13394.97,12000.0,1394.97,2016-09-01
92850782,12000.0, 60 months,24.74,350.39,E,E3,1 year,RENT,60000.0,2016-11-01,Charged Off,debt_consolidation,WA,670.0,674.0,4631.02,1007.14,2113.38,2017-09-01
60366977,8400.0, 36 months,15.61,293.71,D,D1,< 1 year,MORTGAGE,31000.0,2015-09-01,Fully Paid,medical,CO,675.0,679.0,9637.76,8400.0,1237.76,2016-09-01
33390759,24000.0, 36 months,7.69,748.65,A,A4,2 years,OWN,70000.0,2014-11-01,Fully Paid,debt_consolidation,SC,680.0,684.0,25599.59,24000.0,1599.59,2015-11-01
116256443,3000.0, 36 months,12.62,100.54,C,C1,5 years,RENT,40000.0,2017-08-01,Fully Paid,vacation,VT,715.0,719.0,3257.5530773988003,3000.0,257.55,2018-05-01
30476080,16000.0, 36 months,12.49,535.19,B,B5,< 1 year,MORTGAGE,82000.0,2014-10-01,Fully Paid,debt_consolidation,IL,700.0,704.0,18553.6000000237,16000.0,2553.6,2016-06-01
67298478,24000.0, 60 months,13.18,548.29,C,C3,10+ years,MORTGAGE,91657.0,2015-12-01,Fully Paid,debt_consolidation,MD,690.0,694.0,28886.559354649704,24000.0,4886.56,2017-10-01
5626552,3250.0, 36 months,18.75,118.73,D,D3,4 years,RENT,17664.0,2013-06-01,Fully Paid,credit_card,CA,680.0,684.0,4249.7308007814,3250.0,999.73,2016-01-01
71118939,24000.0, 60 months,17.27,599.96,D,D2,2 years,MORTGAGE,133000.0,2016-02-01,Charged Off,debt_consolidation,NY,670.0,674.0,19141.15,10254.19,8886.96,2018-10-01
133401020,27000.0, 60 months,11.05,587.72,B,B4,3 years,RENT,74500.0,2018-06-01,Fully Paid,debt_consolidation,MA,705.0,709.0,27630.6233733873,27000.0,630.62,2018-08-01
41308249,22675.0, 60 months,18.84,586.21,E,E2,10+ years,MORTGAGE,63000.0,2015-02-01,Fully Paid,other,CT,675.0,679.0,28475.850007818302,22675.0,5800.85,2016-08-01
109840089,7450.0, 36 months,9.93,240.15,B,B2,Unknown,OWN,92000.0,2017-05-01,Charged Off,other,OH,725.0,729.0,3838.29,3040.3,797.99,2018-09-01
63813154,5000.0, 36 months,10.99,163.67,B,B4,10+ years,OWN,19000.0,2015-11-01,Fully Paid,debt_consolidation,MS,660.0,664.0,5885.215075813299,5000.0,885.22,2018-09-01
124133829,2500.0, 36 months,7.35,77.6,A,A4,< 1 year,RENT,80000.0,2017-11-01,Fully Paid,debt_consolidation,NV,750.0,754.0,2543.398487372,2500.0,43.4,2018-02-01
1528212,15250.0, 36 months,15.31,530.97,C,C2,10+ years,RENT,64000.0,2012-10-01,Fully Paid,debt_consolidation,GA,695.0,699.0,19114.6602691654,15250.0,3864.66,2015-10-01
130714620,17000.0, 36 months,9.92,547.91,B,B2,10+ years,OWN,68000.0,2018-04-01,Fully Paid,credit_card,FL,710.0,714.0,17612.8125630547,17000.0,612.81,2018-08-01
63489694,26000.0, 36 months,13.33,880.19,C,C3,2 years,MORTGAGE,65000.0,2015-10-01,Fully Paid,debt_consolidation,GA,715.0,719.0,31664.358205379303,26000.0,5664.36,2018-12-01
46349365,14500.0, 36 months,15.61,506.99,D,D1,9 years,MORTGAGE,78000.0,2015-04-01,Fully Paid,debt_consolidation,CA,660.0,664.0,17690.5909830074,14500.0,3190.59,2017-03-01
73375653,17550.0, 60 months,11.99,390.31,C,C1,10+ years,OWN,39000.0,2016-03-01,Charged Off,credit_card,IL,680.0,684.0,12418.31,6905.54,4075.74,2018-07-01
107753406,3600.0, 36 months,6.99,111.15,A,A2,5 years,MORTGAGE,53000.0,2017-05-01,Fully Paid,other,TX,745.0,749.0,3867.937758853,3600.0,267.94,2018-08-01
74514128,4000.0, 36 months,11.99,132.84,C,C1,1 year,RENT,45000.0,2016-03-01,Fully Paid,major_purchase,SC,675.0,679.0,4779.499685684,4000.0,779.5,2019-03-01
6926396,4200.0, 36 months,18.25,152.37,D,D2,10+ years,MORTGAGE,48000.0,2013-09-01,Fully Paid,moving,LA,670.0,674.0,5485.1924227426,4200.0,1285.19,2016-09-01
95640280,25000.0, 36 months,13.99,854.32,C,C3,2 years,MORTGAGE,72000.0,2017-01-01,Charged Off,debt_consolidation,MO,705.0,709.0,11158.74,5931.36,2563.26,2017-11-01
51938004,24000.0, 60 months,7.89,485.38,A,A5,10+ years,MORTGAGE,94000.0,2015-06-01,Fully Paid,debt_consolidation,MN,665.0,669.0,28508.4153119657,24000.0,4508.42,2018-10-01
62206227,24000.0, 36 months,8.18,754.07,B,B1,1 year,RENT,120000.0,2015-10-01,Fully Paid,debt_consolidation,MA,680.0,684.0,25095.67,24000.0,1095.67,2016-05-01
70411484,14000.0, 36 months,6.99,432.22,A,A3,10+ years,MORTGAGE,76970.0,2016-01-01,Fully Paid,credit_card,PA,705.0,709.0,15548.864304688,14000.0,1548.86,2019-02-01
28633349,13100.0, 36 months,18.24,475.18,D,D5,10+ years,RENT,49100.0,2014-10-01,Charged Off,debt_consolidation,WI,745.0,749.0,9751.8,2957.29,1794.51,2015-08-01
55251139,25000.0, 60 months,13.33,573.06,C,C3,1 year,RENT,105000.0,2015-07-01,Fully Paid,debt_consolidation,CA,725.0,729.0,27499.52,25000.0,2499.52,2016-04-01
113045705,36000.0, 36 months,11.99,1195.55,B,B5,2 years,MORTGAGE,150000.0,2017-07-01,Fully Paid,small_business,KS,725.0,729.0,41418.9141081808,36000.0,5418.91,2019-02-01
94606636,7550.0, 36 months,14.99,261.69,C,C4,10+ years,MORTGAGE,45000.0,2016-12-01,Charged Off,debt_consolidation,MA,725.0,729.0,4196.17,2944.19,1251.98,2018-04-01
20788859,14000.0, 60 months,13.35,321.06,C,C2,4 years,MORTGAGE,108000.0,2014-07-01,Charged Off,credit_card,KY,700.0,704.0,8858.26,3886.34,2855.92,2016-04-01
6894713,7000.0, 36 months,15.88,245.69,C,C4,10+ years,RENT,66761.0,2013-08-01,Fully Paid,debt_consolidation,MA,670.0,674.0,7093.0319869658,7000.0,93.03,2013-09-01
43860172,5600.0, 36 months,12.69,187.86,C,C2,10+ years,RENT,34000.0,2015-04-01,Fully Paid,debt_consolidation,FL,715.0,719.0,6416.7000001622,5600.0,816.7,2016-09-01
61842161,14400.0, 60 months,18.55,369.99,E,E2,Unknown,OWN,36000.0,2015-10-01,Fully Paid,debt_consolidation,TX,690.0,694.0,15490.18,14400.0,1090.18,2016-02-01
91311807,8400.0, 36 months,14.49,289.1,C,C4,10+ years,MORTGAGE,115000.0,2016-10-01,Fully Paid,other,NM,715.0,719.0,9724.7531742685,8400.0,1324.75,2018-01-01
62654566,15000.0, 36 months,6.24,457.97,A,A2,10+ years,MORTGAGE,62000.0,2015-10-01,Fully Paid,debt_consolidation,SD,710.0,714.0,15989.9835417743,15000.0,989.98,2017-02-01
55320430,9000.0, 36 months,19.19,330.77,E,E3,2 years,RENT,25000.0,2015-07-01,Charged Off,debt_consolidation,NY,730.0,734.0,9134.93,5883.51,2884.46,2018-02-01
1008323,6000.0, 36 months,7.51,186.67,A,A3,10+ years,MORTGAGE,32468.8,2011-11-01,Fully Paid,car,AR,725.0,729.0,6713.6200002151,6000.0,713.62,2014-12-01
16862527,10400.0, 60 months,12.99,236.58,C,C1,10+ years,MORTGAGE,33000.0,2014-06-01,Fully Paid,credit_card,CA,755.0,759.0,10733.6985696025,10400.0,333.7,2014-09-01
34443106,6925.0, 36 months,16.49,245.15,D,D3,< 1 year,MORTGAGE,36000.0,2014-11-01,Charged Off,home_improvement,FL,695.0,699.0,3525.21,1549.37,1213.13,2016-03-01
87953270,10000.0, 36 months,13.49,339.31,C,C2,1 year,RENT,37000.0,2016-08-01,Fully Paid,debt_consolidation,TN,680.0,684.0,11791.2658410753,10000.0,1791.27,2018-06-01
36049044,10750.0, 36 months,19.24,395.36,E,E2,3 years,RENT,30000.0,2014-12-01,Fully Paid,credit_card,CA,670.0,674.0,12200.555927251002,10750.0,1450.56,2016-06-01
6906770,21250.0, 60 months,15.88,515.41,C,C4,3 years,MORTGAGE,60000.0,2013-09-01,Fully Paid,home_improvement,TX,705.0,709.0,30610.4122818226,21250.0,9360.41,2017-11-01
4765708,21500.0, 36 months,17.77,774.8,D,D1,2 years,RENT,60000.0,2013-05-01,Fully Paid,credit_card,TN,665.0,669.0,27892.710488588706,21500.0,6392.71,2016-05-01
71785916,9000.0, 36 months,8.39,283.65,B,B1,4 years,MORTGAGE,139500.0,2016-02-01,Fully Paid,home_improvement,NY,675.0,679.0,10189.434382919,9000.0,1189.43,2018-10-01
32098700,14825.0, 60 months,14.99,352.61,C,C5,4 years,MORTGAGE,35000.0,2014-10-01,Fully Paid,debt_consolidation,MI,730.0,734.0,18935.490097819,14825.0,4110.49,2017-01-01
84574714,12000.0, 60 months,8.59,246.72,A,A5,10+ years,MORTGAGE,56000.0,2016-07-01,Fully Paid,home_improvement,NC,825.0,829.0,12481.5614537512,12000.0,481.56,2016-12-01
117863637,4800.0, 36 months,9.93,154.73,B,B2,10+ years,OWN,65000.0,2017-08-01,Fully Paid,medical,MO,660.0,664.0,5252.3153498087,4800.0,452.32,2018-10-01
39721693,27450.0, 36 months,14.99,951.43,C,C5,< 1 year,MORTGAGE,105000.0,2015-01-01,Fully Paid,credit_card,AZ,695.0,699.0,29757.11,27450.0,2307.11,2015-09-01
388991,6000.0, 36 months,11.89,198.99,B,B4,6 years,RENT,66000.0,2009-04-01,Fully Paid,other,CA,720.0,724.0,6879.670838034501,6000.0,879.67,2010-11-01
1455183,7000.0, 36 months,11.14,229.64,B,B2,5 years,MORTGAGE,97000.0,2012-08-01,Charged Off,home_improvement,NV,705.0,709.0,2412.93,1011.02,533.06,2013-11-01
20742421,17000.0, 60 months,13.35,389.86,C,C2,6 years,RENT,59000.0,2014-07-01,Fully Paid,credit_card,MN,695.0,699.0,20269.58,17000.0,3269.58,2016-04-01
